stop_id,stop_code,stop_name,stop_lat,stop_lon
902687,37024,TILLY MILL RD@SANDELL DR,33.952854,-84.305862
902688,37026,MT VERNON RD@CEDAR CHASE,33.956406,-84.30397
902689,37028,JETT FERRY RD@MT VERNON RD,33.958035,-84.302509
902690,37030,MT VERNON RD @ JETT FERRY RD,33.957865,-84.301975
902740,37032,TILLY MILL RD@HOLLAND CT,33.949333,-84.30481
902741,37034,PEELER RD@GLENBONNIE DR,33.936992,-84.286464
902742,37036,PEELER RD@EDISON RD,33.937242,-84.285592
902743,37038,PEELER RD@HAPPY HOLLOW RD,33.939174,-84.282987
902874,37042,PEELER RD@LAKESIDE DR,33.939846,-84.278465
902875,37044,PEELER RD@FOUR OAKS CT,33.940362,-84.275369
902876,37046,PEELER RD@TWIN LAKES TRL,33.940611,-84.273157
902805,37048,WINTERS CHAPEL RD @ PEELER RD,33.941174,-84.270802
902806,37050,WINTERS CHAPEL RD@4920,33.939106,-84.269213
902807,37052,WINTERS CHAPEL RD @ WOMACK DR,33.935409,-84.26684
902833,37054,WINTERS CHAPEL RD @ 4739,33.933932,-84.266111
902877,37060,PEELER RD@VILLAGE MILL RD,33.931727,-84.309544
902878,37062,PEELER RD @ ADAMS RD,33.93493,-84.306253
902879,37064,PEELER RD@EQUESTRIAN WAY,33.934769,-84.306602
902880,37068,PEELER RD@CHERRING DR,33.936012,-84.298553
902835,37072,TILLY MILL RD @ N PEACHTREE RD,33.937093,-84.294462
902836,37074,TILLY MILL RD @ WOMACK RD,33.943484,-84.299985
902837,37076,TILLY MILL RD@MT VERNON RD,33.954907,-84.3054
902934,37078,DUNWOODY CLUB DR@SAFFRON DR,33.959162,-84.300133
902935,37080,TILLY MILL RD@HOLLAND CT,33.949399,-84.305084
902936,37082,TILLY MILL RD @ N PEACHTREE RD,33.936681,-84.294026
903016,37084,N PEACHTREE RD@BARCLAY DR,33.933403,-84.295131
903017,37086,N PEACHTREE RD @ PEACHFORD RD,33.929211,-84.29563
903018,37088,N PEACHTREE RD@BROOKHURST DR,33.926697,-84.295604
902937,37092,PEELER RD@CHERRING DR,33.935796,-84.298756
903020,37100,PEELER RD@OLDE VILLAGE LN,33.934277,-84.307964
903021,37102,PEELER RD@INDEPENDENCE SQ,33.930071,-84.311822
903144,37110,PEELER RD@CHERRING LN,33.93584,-84.295901
903137,38002,RIVEREDGE PKY NW @ 1600,33.90785,-84.438083
903140,38008,NORTHSIDE DR@INTERSTATE NORTH PKY,33.908414,-84.43304
903182,38012,INTERSTATE NORTH PKY @ 5665,33.909359,-84.431746
903221,39002,HAMMOND DR@KAYRON DR,33.91894,-84.37139
903222,39004,HAMMOND DR@KAYRON DR,33.919091,-84.371623
903184,39018,JOHNSON FERRY RD NE@GLENRIDGE DR NE,33.92218,-84.367583
902746,39024,JOHNSON FERRY RD NE @ GLENRIDGE DR NE,33.922431,-84.367997
902747,39040,ROSWELL RD NE@GLENRIDGE DR NE,33.901628,-84.37916
902696,39042,ROSWELL RD NE @ GLENRIDGE DR NE,33.902783,-84.378606
902697,39044,ROSWELL RD NE @ 5491,33.905396,-84.378695
902698,39046,ROSWELL RD NE @ 5531,33.907231,-84.378718
902699,39048,ROSWELL RD NE @ LAKE PLACID DR NE,33.909002,-84.378784
902749,39052,ROSWELL RD NE @ ALLEN RD,33.91372,-84.37955
902751,39058,ROSWELL RD NE @ HAMMOND DR NE,33.918641,-84.379085
902700,39060,ROSWELL RD NE @ HILDERBRAND DR NE,33.922703,-84.379218
902702,39064,ROSWELL RD NE @ SANDY SPRINGS CIR NE,33.927011,-84.379415
902703,39065,HAMMOND DR NE @ ROSWELL RD,33.91918,-84.378784
906303,39067,ROSWELL RD @ JOHNSON FERRY RD,33.925191,-84.379111
906304,39068,ROSWELL RD NE @ CROMWELL RD NE,33.929142,-84.379456
906305,39070,ROSWELL RD NE @ GLENRIDGE DR NE,33.90342,-84.37841
906306,39072,ROSWELL RD NE @ 5555,33.907636,-84.378673
906290,39074,ROSWELL RD NE @ LAKE PLACID DR NE,33.909522,-84.378654
906292,39078,ROSWELL RD NE @ ALLEN RD NE,33.914017,-84.379242
906293,39080,ROSWELL RD NE @ CARPENTER DR NE,33.915285,-84.379235
906307,39082,ROSWELL RD NE @ 5925,33.917522,-84.379041
906308,39084,ROSWELL RD NE@HAMMOND DR NE,33.918831,-84.378862
906309,39086,ROSWELL RD NE @ SANDY SPRINGS PL NE,33.920053,-84.378914
906294,39090,ROSWELL RD NE @ HILDERBRAND DR NE,33.922714,-84.379102
906326,39092,ROSWELL RD NE@MT VERNON HWY NE,33.923721,-84.379011
906330,39095,ROSWELL RD NE@JOHNSON FERRY RD NE,33.925374,-84.379009
906331,39096,ROSWELL RD NE@SANDY SPRINGS CIR NE,33.92717,-84.37906
906332,39098,ROSWELL RD NE @ VERNON WOODS DR NE,33.929308,-84.37919
906360,39100,ROSWELL RD NE @ 6509,33.934417,-84.379717
906361,39102,ROSWELL RD NE @ CLIFTWOOD DR NE,33.916242,-84.379236
906362,39117,MT VERNON HWY@BOYLSTON DR,33.924369,-84.377367
906363,39124,JOHNSON FERRY RD@KAYRON DR,33.923038,-84.370644
906333,39126,JOHNSON FERRY RD@KAYRON DR,33.923119,-84.370666
906334,39144,ROSWELL RD NE @ SANDY SPRINGS PL NE,33.920108,-84.379042
906335,39150,ROSWELL RD NE @ 5491,33.905167,-84.378537
903096,39184,MT VERNON HWY NW @ HAMMOND DR NW,33.919637,-84.390895
903157,39188,JOHNSON FERRY RD@MT VERNON HWY,33.924333,-84.376452
903158,39190,JOHNSON FERRY RD NE @ ROSWELL RD,33.924741,-84.378245
902662,39192,JOHNSON FERRY RD@HARLESTON RD,33.92371,-84.37488
902663,39194,JOHNSON FERRY RD@HARLESTON RD,33.923672,-84.374948
902664,39196,HAMMOND DR@BOYLSTON DR,33.919219,-84.376439
902753,39198,HAMMOND DR @ BOYLSTON DR,33.919036,-84.376903
902665,40017,HAMMOND DR NE @ GLENRIDGE DR NE,33.918924,-84.363267
902704,40038,HAMMOND DR @ CONCOURSE PKWY,33.918972,-84.352732
902816,40050,HAMMOND DR NE @ 1005,33.9189,-84.354671
902888,40086,HAMMOND DR @ PEACHTREE DUNWOODY RD,33.918695,-84.349954
902889,40118,ASHFORD DUNWOODY RD @ RAVINIA DR ,33.922214,-84.338831
902890,40130,PEACHTREE DUNWOODY RD @ HOLLIS COBB CIR,33.908537,-84.351944
902884,40152,ASHFORD DUNWOODY RD NE@RAVINIA DR ,33.920977,-84.338791
902885,40156,PERIMETER CTR E @ ASHFORD DUNWOODY,33.923825,-84.33747
902886,40158,PERIMETER CTR E @ ASHFORD DUNWOODY,33.926156,-84.336697
902891,40160,PERIMETER CTR E @ ASHFORD DUNWOODY RD,33.926453,-84.336617
903034,40208,PEACHTREE DUNWOODY RD @ JOHNSON FERRY RD,33.907455,-84.35239
902999,40216,HAMMOND DR NE @ PEACHTREE DUNWOODY RD,33.918901,-84.349888
903000,40218,HAMMOND DR @ PERIMETER CENTER PKY ,33.92054,-84.345629
903001,40256,CHAMBLEE DUNWOODY RD @ CLAIRVIEW DR,33.890869,-84.290004
903033,40258,HAMMOND DR @ CONCOURSE PKY NE,33.919048,-84.356509
902868,40259,HAMMOND DR NE @ BARFIELD RD NE,33.919113,-84.360336
902869,40260,HAMMOND RD NE @ CONCOURSE PKY NE,33.918872,-84.357068
902828,40298,PERIMETER CTR E @ ASHFORD DUNWOODY RD,33.923574,-84.337818
902867,40300,PERIMETER CTR E @ LINCOLN PKY E,33.922102,-84.330101
903198,40304,ASHFORD DUNWOODY RD@MEADOW LANE RD,33.932067,-84.337395
903199,40318,HAMMOND DR@GLENRIDGE DR,33.919057,-84.363941
903164,40506,SANDY SPRINGS STATION,33.931821,-84.350969
903165,40900,MEDICAL CENTER STATION,33.910569,-84.351215
903009,40910,DUNWOODY STATION,33.920969,-84.344734
903010,40914,HAMMOND DR NE @ BARFIELD RD,33.918943,-84.360434
903039,40916,PERIMETER CTR E @ 74,33.923575,-84.334572
903040,40918,PERIMETER CTR E @ 64,33.92149,-84.332011
903041,40920,PERIMETER CTR E @ 24,33.925696,-84.330595
903011,40924,PERIMETER CTR E @ 50,33.92438,-84.329822
903012,40926,PERIMETER CTR E @ 24,33.925624,-84.33065
903013,40928,PERIMETER CTR E @ 72,33.923888,-84.334463
903014,40930,PERIMETER CTR E @ 14,33.92567,-84.332639
903043,40932,PERIMETER CTR E @ 53,33.92157,-84.331761
903044,41002,N PEACHTREE RD @ PEACHTREE INDUSTRIAL,33.904514,-84.295143
903076,41004,N PEACHTREE RD @ 3930,33.907868,-84.296267
903077,41005,DUNWOODY PARK @ N SHALLOWFORD RD,33.92605,-84.31076
903015,41006,N PEACHTREE RD @ N SHALLOWFORD RD,33.910282,-84.297392
903037,41007,N PEACHTREE RD @ SPRING WALK CT,33.912616,-84.298571
903038,41009,DUNWOODY PARK @ CHAMBLEE DUNWOODY RD,33.924076,-84.31471
902676,41011,N PEACHTREE RD @ TALLEY DR,33.898655,-84.294073
902757,41012,N PEACHTREE RD @ TERRELL DR,33.901482,-84.294785
902758,41013,DUNWOODY PARK DR @ DUNWOODY PARK N,33.924049,-84.313904
902759,41014,N PEACHTREE RD @ PEACHTREE INDUSTRIAL BLVD,33.904251,-84.295563
902760,41016,N PEACHTREE RD @ PLANTATION LN,33.90962,-84.297065
902677,41018,N PEACHTREE RD @ N SHALLOWFORD RD,33.911419,-84.298307
902678,41020,N PEACHTREE RD @ SPRING WALK CT,33.912651,-84.299004
902679,41024,N PEACHTREE RD @ PERIMETER PARK DR,33.917071,-84.299039
902680,41028,N PEACHTREE RD @ PERIMETER PARK DR,33.917182,-84.298577
902761,41030,N PEACHTREE RD @ SAVOY DR,33.918587,-84.29715
902762,41032,N PEACHTREE RD @ SAVOY DR,33.91888,-84.297325
902763,41034,N PEACHTREE RD@DUNWOODY XING,33.922049,-84.296748
902764,41036,N PEACHTREE RD @ KINGS POINT CIR,33.923561,-84.295906
902681,41037,N PEACHTREE RD @ BROOKHURST DR,33.926263,-84.295208
903212,41063,CHAMBLEE DUNWOODY RD @ N SHALLOWFORD RD,33.92805,-84.314902
903174,41074,CHAMBLEE DUNWOODY RD @ N SHALLOWFORD RD,33.927816,-84.314867
905596,41098,N SHALLOWFORD RD @ COMMODORE DR,33.917577,-84.303806
905597,41100,SHALLOWFORD RD@SAVOY DR,33.919663,-84.305015
905598,41102,N SHALLOWFORD RD @ SAVOY DR,33.919689,-84.304938
905599,41104,N SHALLOWFORD RD @ COTILLION DR,33.921166,-84.305428
905482,41106,SHALLOWFORD RD@COTILLION DR,33.921247,-84.305581
905483,41108,N SHALLOWFORD RD @ PEACHFORD RD,33.92347,-84.306676
905484,41110,N SHALLOWFORD RD @ 4500,33.924919,-84.308077
905485,41114,N SHALLOWFORD RD@PERNOSHALL CT,33.925534,-84.308914
905600,41116,N SHALLOWFORD RD @ PERNOSHALL CT,33.925749,-84.308946
905601,41118,DUNWOODY PARK @ N SHALLOWFORD RD,33.926071,-84.310962
905834,41126,PEELER RD @ SHALLOWFORD RD,33.929696,-84.313337
905716,41128,PEELER RD@INDEPENDENCE SQ,33.930089,-84.311495
905836,41150,SHALLOWFORD RD@PEACHFORD RD,33.923257,-84.306941
905837,41152,N PEACHTREE RD @ PEACHTREE INDUSTRIAL BLVD,33.90627,-84.29578
905838,41154,N PEACHTREE RD @ N HILL PKY,33.913683,-84.298992
905720,41156,N PEACHTREE RD @ DUNWOODY XING,33.922156,-84.296276
905721,41158,N PEACHTREE RD@FOREST TRL,33.924215,-84.296204
905722,41160,N PEACHTREE RD @ N HILL PKY,33.913719,-84.299101
905723,41162,N PEACHTREE RD @ PEACHTREE INDUSTRIAL BLVD,33.905861,-84.295945
905839,41164,PEACHTREE RD @ INGERSOLL RAND DR,33.895703,-84.295509
905840,41166,PEELER RD@OLDE VILLAGE LN,33.934118,-84.30777
906075,41168,N SHALLOWFORD RD @ PEACHFORD RD,33.924188,-84.307903
906076,41170,N PEACHTREE RD @ GENTRYS WALK,33.916567,-84.299462
906077,42002,PARK AVE @ BUFORD HWY NE,33.900683,-84.278716
905966,42007,WOODWIN RD @ TILLY MILL RD,33.91891,-84.27988
905968,42009,TILLY MILL RD @ PEACHTREE INDUSTRIAL BLVD,33.92241,-84.28113
906079,42011,PEACHTREE INDUSTRIAL BLVD @ PEACHTREE SQ,33.924765,-84.278342
906081,42013,PEACHTREE INDUSTRIAL BLVD @ PEACHTREE SQ,33.9254,-84.276806
905970,42015,WINTERS CHAPEL RD @ AMWILER RD NW,33.929394,-84.265047
905971,42016,BUFORD HWY@5700,33.906469,-84.269846
906015,42017,WINTERS CHAPEL RD @ CLARKE DR,33.92805,-84.26731
906016,42018,BUFORD HWY NE @ CHESTNUT DR,33.900754,-84.276603
905262,42019,WINTERS CHAPEL RD @ RENAISSANCE BLVD,33.92633,-84.26926
905263,42020,BUFORD HWY NE @ LONGMIRE WAY,33.905083,-84.271285
905264,42021,WINTERS CHAPEL RD @ HOMELAND DR,33.924913,-84.270116
905375,42022,OAKCLIFF RD @ BUFORD HWY,33.91108,-84.26247
905376,42023,WINTERS CHAPEL RD @ CHICOPEE RD,33.9208,-84.27014
905377,42024,WINTERS CHAPEL RD @ OAKCLIFF RD,33.91902,-84.26971
905378,42025,WOODWIN RD @ WINTERS CHAPEL RD,33.91494,-84.27038
905379,42026,BUFORD HWY@MCELROY RD,33.906925,-84.269007
905265,42027,WOODWIN RD @ 2766,33.9176,-84.27571
905266,42028,BUFORD HWY@MCELROY RD,33.908902,-84.26686
905383,42040,N PEACHTREE RD @ TERRELL DR,33.90139,-84.294334
905311,42042,PEACHTREE INDUSTRIAL BLVD @ JOHN GLENN DR,33.905637,-84.294518
906147,42048,PEACHTREE INDUSTRIAL BLVD @ PEACHTREE RD,33.909609,-84.290279
906173,42050,TILLY MILL RD @ PEACHTREE INDUSTRIAL BLVD,33.924126,-84.281784
906174,42052,TILLY MILL RD@STONINGTON RD,33.926346,-84.2827
906175,42054,TILLY MILL RD@BINGHAMTON DR,33.927448,-84.283165
906176,42056,TILLY MILL RD@LAURELWOOD RD,33.929018,-84.283711
906148,42057,TILLY MILL RD @ BRIERS NORTH DR,33.932553,-84.285213
906149,42058,PEACHTREE INDUSTRIAL BLVD @ TILLY MILL RD,33.924345,-84.280652
906151,42062,PEACHTREE INDUSTRIAL BLVD @ HOMELAND DR,33.925901,-84.277437
906177,42064,PEACHTREE INDUSTRIAL BLVD@6706,33.926911,-84.275018
906178,42066,PEACHTREE INDUSTRIAL BLVD @ PEACHTREE PLACE PKWY,33.929995,-84.267836
906179,42068,PEACHTREE IND BLVD @ N SHALLOWFORD RD,33.909672,-84.290682
906180,42070,PEACHTREE IND BLVD @ JOHN GLENN DR,33.905709,-84.29454
906199,42074,NEW PEACHTREE RD @ 6145,33.905443,-84.275968
906200,42076,NEW PEACHTREE RD @ LONGMIRE WAY,33.907625,-84.273135
906206,42080,NEW PEACHTREE RD @ MCELROY RD,33.910943,-84.267686
906207,42081,NEW PEACHTREE RD @ MCELROY RD,33.911097,-84.267569
906208,42082,NEW PEACHTREE RD @ OAKCLIFF RD,33.911854,-84.265572
906232,42084,OAKCLIFF RD@3061,33.911012,-84.262719
906234,42088,OAKCLIFF RD@PIN OAK CIR,33.906649,-84.254662
906235,42090,OAKCLIFF RD @ 3417,33.904984,-84.254533
906209,42092,OAKCLIFF RD@OAKCLIFF INDUSTRIAL ST,33.902764,-84.253336
906210,42094,OAKCLIFF RD @ NORTHCREST RD,33.90099,-84.250789
906211,42096,OAKCLIFF RD@OAKCLIFF INDUSTRIAL CT,33.903369,-84.247966
906212,42098,OAKCLIFF RD @ PLEASANTDALE RD,33.90454,-84.246512
906236,42100,PLEASANTDALE RD @ 4126,33.902848,-84.244862
906237,42102,NEW PEACHTREE RD @ OAKCLIFF RD,33.911662,-84.265991
906259,42106,OAKCLIFF RD@WINDSOR OAK DR,33.910366,-84.259682
906260,42108,OAKCLIFF RD@PIN OAK CIR,33.906577,-84.254553
906266,42110,OAKCLIFF RD@3420,33.903964,-84.254043
906267,42112,OAKCLIFF RD @ OAKCLIFF INDUSTRIAL ST,33.902237,-84.252762
906268,42114,OAKCLIFF RD @ NORTHCREST RD,33.901089,-84.251091
906269,42116,OAKCLIFF RD@OAKCLIFF INDUSTRIAL CT,33.903477,-84.247966
906274,42118,OAKCLIFF RD @ PLEASANTDALE RD,33.904295,-84.247112
906276,42122,NEW PEACHTREE RD @ LONGMIRE WAY,33.907452,-84.27363
906277,42124,NEW PEACHTREE RD @ 6190,33.905622,-84.275936
906270,42126,PLEASANTDALE RD @ 4111,33.902794,-84.244657
906271,42130,PEACHTREE INDUSTRIAL BLVD@6670,33.92793,-84.272718
906272,42144,PEACHTREE INDUSTRIAL BLVD@6750,33.928896,-84.27044
905338,42166,OAKCLIFF RD@PIN OAK CIR,33.91024,-84.259386
905508,42900,DORAVILLE STATION,33.902424,-84.280467
905577,44002,ROSWELL RD NE @ MIDVALE DR NE,33.872971,-84.38097
905578,44004,ROSWELL RD NE @ WIEUCA RD NE,33.875271,-84.380612
905579,44006,ROSWELL RD NE @ DILBECK PL NW,33.877285,-84.379764
905627,44008,ROSWELL RD NE @ WINDSOR PKWY NE,33.879245,-84.379733
905629,44014,ROSWELL RD NE @ MYSTIC PL NE,33.88297,-84.37994
905580,44018,ROSWELL RD NE @ MIDVALE DR NE  ,33.873007,-84.381089
905626,44020,ROSWELL RD NE @ WIEUCA RD NE,33.876251,-84.380348
905812,44024,ROSWELL RD NE @ WINDSOR PKWY NE,33.879306,-84.379915
905814,44028,ROSWELL RD NE @ OSNER DR NE,33.895022,-84.381388
905743,44030,ROSWELL RD NE @ MT PARAN RD NE,33.897528,-84.381554
905744,44032,ROSWELL RD NE @ MARYEANNA DR ,33.900208,-84.380478
905746,44036,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
905815,44038,ROSWELL RD NE@MYSTIC DR,33.884418,-84.380749
905863,44042,ROSWELL RD NE @ LONG ISLAND DR NE,33.887263,-84.381677
905864,44045,ROSWELL RD NE@W BELLE ISLE RD NE,33.889915,-84.381535
905869,44046,ROSWELL RD NE@HARDEMAN RD,33.8924,-84.38119
905870,44058,ROSWELL RD NE @ MYSTIC CT,33.884946,-84.380978
905871,44062,ROSWELL RD NE @ LONG ISLAND DR NE,33.887039,-84.381622
905988,44064,ROSWELL RD NE @ BELLE ISLE RD NE,33.890188,-84.381275
905989,44066,ROSWELL RD NE @ PARK AVE NE,33.892866,-84.381125
906102,44074,ROSWELL RD NE@BEACHLAND DR NE,33.89771,-84.38142
905991,44078,ROSWELL RD NE@GREEN HILL RD NE,33.90044,-84.38
905587,45104,PEACHTREE RD NE @ HERMANCE DR NE,33.871537,-84.332355
905588,45106,PEACHTREE RD @ LANIER DR,33.873621,-84.33044
905471,45108,PEACHTREE RD@LANIER DR,33.873942,-84.330221
905472,45110,PEACHTREE RD@HERMANCE DR,33.871633,-84.332475
905707,46008,NEW PEACHTREE RD @ HOOD AVE,33.889521,-84.302006
905708,46010,JOHNSON FERRY RD @ JEFFERSON CIR S,33.886892,-84.317056
905709,46014,CHAMBLEE TUCKER @ PEACHTREE RD,33.888404,-84.309379
905825,46020,JOHNSON FERRY RD @ KESWICK DR,33.888409,-84.318524
905827,46022,JOHNSON FERRY RD NE @ DURDEN DR NE,33.890526,-84.320977
905951,46032,PEACHTREE RD @ ASHFORD DUNWOODY RD,33.875326,-84.327858
905952,46034,PEACHTREE RD NE @ REDDING RD NE,33.876324,-84.326092
906067,46046,PEACHTREE IND BLVD @ MILLER DR,33.8932,-84.307417
906068,46048,PEACHTREE IND BLVD @ PIERCE DR,33.89416,-84.306124
906069,46050,PEACHTREE INDUSTRIAL BLVD @ CHAMBLEE DUNWOODY RD,33.895455,-84.304727
905954,46052,PEACHTREE INDUSTRIAL BLVD @ IVY LN,33.89745,-84.302744
906003,46058,PEACHTREE IND BLVD @ BROAD ST,33.898435,-84.301873
905247,46060,PEACHTREE BLVD @ IVY LN,33.89754,-84.302788
905361,46062,PEACHTREE IND BLVD @ CHAMBLEE DUNWOODY,33.894971,-84.305485
905363,46066,PEACHTREE IND BLVD @ MILLER DR,33.89325,-84.307861
905248,46070,PEACHTREE IND BLVD @ CLAIRMONT RD,33.888655,-84.313375
905249,46078,PEACHTREE RD NE @ 4839,33.881281,-84.320237
905250,46080,PEACHTREE RD @ REDDING RD,33.87669,-84.325659
905251,46082,PEACHTREE RD@ASHFORD DUNWOODY RD,33.875374,-84.32788
905538,46118,CHAMBLEE TUCKER RD @ W HOSPITAL AVE,33.885731,-84.294586
905539,46120,CHAMBLEE TUCKER RD @ CATALINA DR,33.885752,-84.297869
905608,46122,CHAMBLEE TUCKER RD @ HOOD AVE,33.885761,-84.300507
905609,46126,CHAMBLEE TUCKER RD @ WATKINS AVE,33.885777,-84.30336
905610,46128,CHAMBLEE TUCKER RD @ NEW PEACHTREE R,33.885818,-84.305
905650,46132,CHAMBLEE TUCKER RD @ FLIGHTWAY DR,33.885591,-84.297771
905842,46152,NEW PEACHTREE RD @ HARDEE AVE,33.885983,-84.307833
905725,46156,NEW PEACHTREE RD @ HARDEE AVE,33.885736,-84.308323
905895,46180,NEW PEACHTREE RD @ HOOD AVE,33.889604,-84.301543
906084,46184,NEW PEACHTREE RD @ CHAMBLEE DUNWOODY RD,33.891373,-84.299555
906085,46186,CHAMBLEE DUNWOODY RD @ BLACKBURN WAY,33.891784,-84.296974
906086,46201,JOHNSON FERRY RD NE @ DURDEN DR NE,33.890517,-84.321205
905191,46202,PEACHTREE INDUSTRIAL BLVD @ MCGAW DR,33.887608,-84.314214
905193,46204,PEACHTREE INDUSTRIAL BLVD @ CHAMBLEE TUCKER RD,33.890095,-84.311437
906019,46206,CHAMBLEE TUCKER RD @ 5193,33.888708,-84.309695
905314,46216,CLAIRMONT RD@TOBEY RD,33.872205,-84.30936
905384,46218,CLAIRMONT RD@AIRPORT RD,33.876358,-84.309403
905385,46220,CLAIRMONT RD@DYER CIR,33.880609,-84.309424
905386,46222,CLAIRMONT RD NE@LAWSON WAY ,33.882005,-84.309424
905387,46224,CLAIRMONT RD@WINGATE RD,33.882732,-84.309395
905315,46226,CLAIRMONT RD@NEW PEACHTREE RD,33.885218,-84.310055
905316,46234,CLAIRMONT RD NE @ WINGATE RD,33.883052,-84.309635
905317,46236,CLAIRMONT RD NE @ LAWSON DR,33.882131,-84.30957
905318,46238,CLAIRMONT RD NE @ 5TH ST,33.880188,-84.309579
906120,46240,CLAIRMONT RD NE @ 8TH ST,33.876833,-84.309543
906121,46242,CLAIRMONT RD NE @ 9TH ST,33.87557,-84.309565
906122,46262,PEACHTREE BLVD @ PEACHTREE RD,33.883044,-84.317416
906123,46263,PEACHTREE IND BLVD @ JOHNSON FERRY,33.886444,-84.315009
905319,46264,PEACHTREE RD NE @ 4829,33.880898,-84.320503
906155,46273,CHAMBLEE TUCKER RD @ W HOSPITAL AVE,33.885636,-84.295647
906181,46276,PEACHTREE RD@CHAMBLEE DUNWOODY WAY,33.891821,-84.301478
906214,46308,JOHNSON FERRY RD NE @ ASHFORD DUNWOODY RD NE,33.891993,-84.325757
906215,46310,CLAIRMONT RD NE @ NEW PEACHTREE RD,33.88466,-84.30993
906242,46328,CHAMBLEE DUNWOODY RD @ BLACKBURN WAY,33.891847,-84.296832
905395,46334,JOHNSON FERRY RD NE @ GATEBURY CIR,33.887661,-84.318337
905509,46336,PEACHTREE INDUSTRIAL BLVD @ JOHNSON FERRY RD,33.885612,-84.315807
905398,46509,PEACHTREE IND BLVD @ MCGAW DR,33.886981,-84.314791
905514,46900,CHAMBLEE STATION - EAST LOOP,33.887675,-84.305039
905515,46901,CHAMBLEE STATION - WEST LOOP,33.888495,-84.305504
905399,47002,NEW PEACHTREE RD @ 5918,33.89993,-84.282489
905747,47064,BUFORD HWY@WOODSIDE WAY,33.874538,-84.294174
905748,47065,BUFORD HWY NE @ SHALLOWFORD TER ,33.876497,-84.293397
905631,47069,BUFORD HWY@CHAMBLEE TUCKER RD,33.885544,-84.288221
905632,47080,BUFORD HWY NE@SHALLOWFORD TER ,33.877098,-84.29287
905633,47082,BUFORD HWY NE@4725,33.879169,-84.291641
905634,47084,BUFORD HWY NE@BEVERLY HILLS DR ,33.88166,-84.290329
905865,47092,BUFORD HWY NE @ 4995,33.887817,-84.287
905866,47094,BUFORD HWY NE @ SHALLOWFORD RD ,33.889614,-84.285942
905867,47096,BUFORD HWY NE @ MCCLAVE DR ,33.891457,-84.284859
905873,47100,BUFORD HWY NE @ MCCLAVE DR ,33.891333,-84.285147
905874,47102,BUFORD HWY NE @ 5203,33.894445,-84.283253
905875,47104,BUFORD HWY NE@5269,33.89616,-84.281937
905876,47106,BUFORD HWY NE @ 5200,33.89417,-84.28361
905994,47108,BUFORD HWY NE @ 5280,33.896576,-84.281877
905995,47110,BUFORD HWY NE@OAKMONT AVE ,33.897614,-84.28022
905996,47112,BUFORD HWY NE @ OAKMONT AVE,33.898383,-84.279763
905997,47114,BUFORD HWY@LONGMIRE,33.905387,-84.271187
905877,47116,BUFORD HWY NE @ JESSE NORMAN WAY ,33.901407,-84.275993
906112,47123,PEACHTREE RD@AMERICAN INDUSTRIAL W,33.892035,-84.300876
906114,47125,PEACHTREE RD@BROAD ST,33.894044,-84.298702
906108,47127,PEACHTREE RD @ N PEACHTREE RD,33.895878,-84.294776
906109,47128,N PEACHTREE RD @ PEACHTREE RD,33.896768,-84.293857
906110,47130,N PEACHTREE RD @ CLEMSON DR,33.898819,-84.2938
906115,47131,PEACHTREE RD@BROAD ST,33.89387,-84.299407
906116,47132,N PEACHTREE RD @ PEACHTREE RD,33.896404,-84.294098
906117,47133,PEACHTREE RD@BROAD ST,33.894593,-84.297396
905163,47134,SHALLOWFORD RD NE @ WOODSIDE WAY,33.873919,-84.290012
905231,47135,SHALLOWFORD RD NE @ SHALLOWFORD PL,33.878742,-84.287179
905232,47136,SHALLOWFORD RD NE @ BEVERLY HILLS DR,33.880004,-84.286895
905233,47137,SHALLOWFORD RD NE @ LAVENTURE DR ,33.883345,-84.284812
905234,47139,SHALLOWFORD RD NE @ ADDISON DR,33.886088,-84.284942
905349,47140,CHAMBLEE DUNWOODY RD @ BUFORD HWY NE,33.889087,-84.286194
905356,47144,CHAMBLEE DUNWOODY RD @ CLAIRVIEW DR,33.890538,-84.289155
905350,47148,CHAMBLEE DUNWOODY RD @ CUMBERLAND DR,33.89172,-84.292226
905351,47150,CHAMBLEE DUNWOODY RD @ W HOSPITAL AVE,33.891864,-84.294578
905352,47152,CHAMBLEE TUCKER RD@BARKSIDE CT,33.880539,-84.263179
905353,47158,CHAMBLEE TUCKER RD @ DEKALB TECHNOLOGY PKWY,33.880196,-84.274536
905403,47162,CHAMBLEE TUCKER RD @ HOLIDAY PL,33.882355,-84.278966
905404,47164,CHAMBLEE TUCKER RD @ BAGLEY DR,33.883282,-84.281937
905405,47166,CHAMBLEE TUCKER RD @ SHALLOWFORD RD,33.885647,-84.284843
905406,47168,CHAMBLEE TUCKER RD @ CARROLL CIR,33.88575,-84.28986
905475,47170,CHAMBLEE TUCKER RD @ CUMBERLAND DR,33.885757,-84.29155
905522,47174,CHAMBLEE TUCKER RD@ALTON RD,33.880747,-84.262274
905474,47180,CHAMBLEE TUCKER RD @ DRESDEN DR,33.879703,-84.27409
905589,47182,CHAMBLEE TUCKER RD @ DEKALB TECH PKWY,33.880608,-84.275156
